Company,Year,Department,Allocated_Budget
Company_18,2018,Business Intelligence,9265293.86
Company_18,2018,Operations,3117833.41
Company_18,2018,Legal,9207297.84
Company_18,2019,R&D,6173658.24
Company_18,2019,HR,9034192.89
Company_18,2019,Marketing,3875676.65
Company_18,2019,IT Support,7395667.48
Company_18,2019,Product Development,3389388.01
Company_18,2019,Sales,9038552.37
Company_18,2019,Finance,3180499.98
Company_18,2019,Security,6343496.32
Company_18,2019,Customer Success,6999748.4
Company_18,2019,Business Intelligence,3825815.83
Company_18,2019,Operations,9434052.99
Company_18,2019,Legal,2928621.34
Company_18,2020,R&D,3366373.53
Company_18,2020,HR,1948632.58
Company_18,2020,Marketing,3641370.6
Company_18,2020,IT Support,5697823.02
Company_18,2020,Product Development,5839212.06
Company_18,2020,Sales,5286558.84
Company_18,2020,Finance,5006276.1
Company_18,2020,Security,4748470.82
Company_18,2020,Customer Success,3205629.31
Company_18,2020,Business Intelligence,7080604.37
Company_18,2020,Operations,1859517.54
Company_18,2020,Legal,6989723.51
Company_18,2021,R&D,5519373.84
Company_18,2021,HR,6662879.54
Company_18,2021,Marketing,4456534.31
Company_18,2021,IT Support,4533787.68
Company_18,2021,Product Development,4629740.39
Company_18,2021,Sales,7117181.22
Company_18,2021,Finance,6477999.11
Company_18,2021,Security,7725376.0
Company_18,2021,Customer Success,3644914.63
Company_18,2021,Business Intelligence,4360040.94
Company_18,2021,Operations,6016038.03
Company_18,2021,Legal,1951310.62
Company_18,2022,R&D,5935510.7
Company_18,2022,HR,3968524.12
Company_18,2022,Marketing,3093713.22
Company_18,2022,IT Support,9559382.22
Company_18,2022,Product Development,8445232.41
Company_18,2022,Sales,4378132.7
Company_18,2022,Finance,4898993.46
Company_18,2022,Security,5057918.5
Company_18,2022,Customer Success,8031651.85
Company_18,2022,Business Intelligence,3606535.59
Company_18,2022,Operations,5999912.58
Company_18,2022,Legal,7944614.9
Company_18,2023,R&D,3687297.7
Company_18,2023,HR,12247585.73
Company_18,2023,Marketing,3381590.69
Company_18,2023,IT Support,6461158.54
Company_18,2023,Product Development,4831574.53
Company_18,2023,Sales,9862089.58
Company_18,2023,Finance,12247358.85
Company_18,2023,Security,5112915.5
Company_18,2023,Customer Success,4621628.54
Company_18,2023,Business Intelligence,6801351.79
Company_18,2023,Operations,5640484.29
Company_18,2023,Legal,8290422.79
Company_18,2024,R&D,7188037.33
Company_18,2024,HR,6940619.14
Company_18,2024,Marketing,8000540.11
Company_18,2024,IT Support,6985425.42
Company_18,2024,Product Development,4144568.35
Company_18,2024,Sales,7246001.05
Company_18,2024,Finance,7512261.57
Company_18,2024,Security,3031315.32
Company_18,2024,Customer Success,3174311.42
Company_18,2024,Business Intelligence,7211843.01
Company_18,2024,Operations,7005446.17
Company_18,2024,Legal,1977654.63
Company_19,2005,R&D,10188096.1
Company_19,2005,HR,9163646.35
Company_19,2005,Marketing,10405582.32
Company_19,2005,IT Support,7855364.16
Company_19,2005,Product Development,9868359.68
Company_19,2005,Sales,11032400.15
Company_19,2005,Finance,5676804.43
Company_19,2005,Security,9008980.51
Company_19,2005,Customer Success,4926560.84
Company_19,2005,Business Intelligence,8816100.64
Company_19,2005,Operations,8354192.8
Company_19,2005,Legal,7499027.54
Company_19,2006,R&D,5239597.08
Company_19,2006,HR,14166256.89
Company_19,2006,Marketing,4452270.47
Company_19,2006,IT Support,9362982.68
Company_19,2006,Product Development,11081392.34
Company_19,2006,Sales,7524539.26
Company_19,2006,Finance,9731856.78
Company_19,2006,Security,11714691.68
Company_19,2006,Customer Success,8312925.58
Company_19,2006,Business Intelligence,3638452.92
Company_19,2006,Operations,15789038.84
Company_19,2006,Legal,8539249.18
Company_19,2007,R&D,4560472.19
Company_19,2007,HR,5606890.43
Company_19,2007,Marketing,15401593.44
Company_19,2007,IT Support,4317584.21
Company_19,2007,Product Development,12511839.61
Company_19,2007,Sales,8240365.07
Company_19,2007,Finance,14607564.63
Company_19,2007,Security,14979078.45
Company_19,2007,Customer Success,6851069.0
Company_19,2007,Business Intelligence,11344906.86
Company_19,2007,Operations,9370228.88
Company_19,2007,Legal,12558884.63
Company_19,2008,R&D,8369045.22
Company_19,2008,HR,10014474.73
Company_19,2008,Marketing,6817555.13
Company_19,2008,IT Support,13090874.67
Company_19,2008,Product Development,13535445.95
Company_19,2008,Sales,4490069.19
Company_19,2008,Finance,6351896.29
Company_19,2008,Security,7940242.11
Company_19,2008,Customer Success,12246419.51
Company_19,2008,Business Intelligence,12808356.64
Company_19,2008,Operations,5703527.98
Company_19,2008,Legal,6106064.1
Company_19,2009,R&D,7340383.79
Company_19,2009,HR,7559210.63
Company_19,2009,Marketing,6258986.47
Company_19,2009,IT Support,14294970.5
Company_19,2009,Product Development,16770977.65
Company_19,2009,Sales,13067946.61
Company_19,2009,Finance,3658508.61
Company_19,2009,Security,16312851.78
Company_19,2009,Customer Success,7346427.16
Company_19,2009,Business Intelligence,10404370.25
Company_19,2009,Operations,15412822.39
Company_19,2009,Legal,4079242.07
Company_19,2010,R&D,5394736.58
Company_19,2010,HR,12806081.22
Company_19,2010,Marketing,17188363.07
Company_19,2010,IT Support,19136104.03
Company_19,2010,Product Development,18965276.64
Company_19,2010,Sales,8101306.69
Company_19,2010,Finance,9805331.47
Company_19,2010,Security,17809060.42
Company_19,2010,Customer Success,16796515.67
Company_19,2010,Business Intelligence,12172940.84
Company_19,2010,Operations,7162650.71
Company_19,2010,Legal,7479810.56
Company_19,2011,R&D,15316245.85
Company_19,2011,HR,5926196.06
Company_19,2011,Marketing,7039987.7
Company_19,2011,IT Support,16110709.94
Company_19,2011,Product Development,16262190.57
Company_19,2011,Sales,19386825.22
Company_19,2011,Finance,15705502.28
Company_19,2011,Security,9723936.51
Company_19,2011,Customer Success,16614343.25
Company_19,2011,Business Intelligence,16813246.61
Company_19,2011,Operations,6643569.03
Company_19,2011,Legal,16698400.64
Company_19,2012,R&D,11829866.57
Company_19,2012,HR,12523759.73
Company_19,2012,Marketing,7577858.33
Company_19,2012,IT Support,7884254.7
Company_19,2012,Product Development,3117954.76
Company_19,2012,Sales,5929904.64
Company_19,2012,Finance,12225754.75
Company_19,2012,Security,13627665.55
Company_19,2012,Customer Success,15285303.88
Company_19,2012,Business Intelligence,11239084.86
Company_19,2012,Operations,14561389.02
Company_19,2012,Legal,8711208.5
Company_19,2013,R&D,4750210.38
Company_19,2013,HR,7200744.23
Company_19,2013,Marketing,19939780.18
Company_19,2013,IT Support,14524588.27
Company_19,2013,Product Development,7948655.52
Company_19,2013,Sales,13895141.08
Company_19,2013,Finance,9865896.74
Company_19,2013,Security,18925706.4
Company_19,2013,Customer Success,17031949.16
Company_19,2013,Business Intelligence,18000682.15
Company_19,2013,Operations,11896321.18
Company_19,2013,Legal,18145261.86
Company_19,2014,R&D,15042790.86
Company_19,2014,HR,15662476.4
Company_19,2014,Marketing,8176997.42
Company_19,2014,IT Support,12327280.57
Company_19,2014,Product Development,11623035.95
Company_19,2014,Sales,18359695.05
Company_19,2014,Finance,13291692.53
Company_19,2014,Security,16536117.16
Company_19,2014,Customer Success,5070553.14
Company_19,2014,Business Intelligence,15407685.99
Company_19,2014,Operations,15452253.88
Company_19,2014,Legal,10958666.42
Company_19,2015,R&D,10483443.85
Company_19,2015,HR,8517947.3
Company_19,2015,Marketing,6526660.31
Company_19,2015,IT Support,4430410.38
Company_19,2015,Product Development,15108136.13
Company_19,2015,Sales,6660193.73
Company_19,2015,Finance,4067953.65
Company_19,2015,Security,13215928.89
Company_19,2015,Customer Success,16711168.35
Company_19,2015,Business Intelligence,4966615.76
Company_19,2015,Operations,4448978.83
Company_19,2015,Legal,13586155.08
Company_19,2016,R&D,12365767.17
Company_19,2016,HR,13985916.88
Company_19,2016,Marketing,13634720.3
Company_19,2016,IT Support,5668551.73
Company_19,2016,Product Development,4313362.5
Company_19,2016,Sales,12319988.34
Company_19,2016,Finance,14887090.5
Company_19,2016,Security,6625459.55
Company_19,2016,Customer Success,13847038.02
Company_19,2016,Business Intelligence,5665033.5
Company_19,2016,Operations,8916252.48
Company_19,2016,Legal,9077601.99
Company_19,2017,R&D,12605112.59
Company_19,2017,HR,12606167.43
Company_19,2017,Marketing,17570963.72
Company_19,2017,IT Support,16069024.99
Company_19,2017,Product Development,5454839.45
Company_19,2017,Sales,9479119.66
Company_19,2017,Finance,6400258.99
Company_19,2017,Security,11433565.07
Company_19,2017,Customer Success,6858424.77
Company_19,2017,Business Intelligence,6086985.89
Company_19,2017,Operations,21669395.15
Company_19,2017,Legal,11053740.65
Company_19,2018,R&D,10759833.96
Company_19,2018,HR,7677074.02
Company_19,2018,Marketing,18461454.44
Company_19,2018,IT Support,9031913.68
Company_19,2018,Product Development,25912356.85
Company_19,2018,Sales,24353902.31
Company_19,2018,Finance,7858884.4
Company_19,2018,Security,8676079.73
Company_19,2018,Customer Success,11995414.19
Company_19,2018,Business Intelligence,13242561.64
Company_19,2018,Operations,11365706.8
Company_19,2018,Legal,13520242.31
Company_19,2019,R&D,5514061.93
Company_19,2019,HR,8735990.6
Company_19,2019,Marketing,5325304.58
Company_19,2019,IT Support,6733232.41
Company_19,2019,Product Development,13890325.23
Company_19,2019,Sales,19181268.94
Company_19,2019,Finance,21336304.07
Company_19,2019,Security,7768445.66
Company_19,2019,Customer Success,11394752.42
Company_19,2019,Business Intelligence,9705068.87
Company_19,2019,Operations,23542693.39
Company_19,2019,Legal,15682742.17
Company_19,2020,R&D,16860088.02
Company_19,2020,HR,14122274.73
Company_19,2020,Marketing,8571583.22
Company_19,2020,IT Support,12595632.79
Company_19,2020,Product Development,17201381.26
Company_19,2020,Sales,13768497.9
Company_19,2020,Finance,6824341.17
Company_19,2020,Security,7929238.29
Company_19,2020,Customer Success,14414171.45
Company_19,2020,Business Intelligence,10634566.27
Company_19,2020,Operations,14085937.24
Company_19,2020,Legal,17874585.1
Company_19,2021,R&D,8795349.18
Company_19,2021,HR,6473656.74
Company_19,2021,Marketing,20089389.89
Company_19,2021,IT Support,19734718.47
Company_19,2021,Product Development,10585780.02
Company_19,2021,Sales,14625691.61
Company_19,2021,Finance,22897798.95
Company_19,2021,Security,4914171.03
Company_19,2021,Customer Success,23073971.09
Company_19,2021,Business Intelligence,16233702.57
Company_19,2021,Operations,9525987.26
Company_19,2021,Legal,6144218.69
Company_19,2022,R&D,10717990.93
Company_19,2022,HR,12714506.37
Company_19,2022,Marketing,5288265.14
Company_19,2022,IT Support,9348875.7
Company_19,2022,Product Development,10403110.1
Company_19,2022,Sales,10582040.47
Company_19,2022,Finance,9424532.44
Company_19,2022,Security,11720405.04
Company_19,2022,Customer Success,2761580.22
Company_19,2022,Business Intelligence,9263214.21
Company_19,2022,Operations,11788888.47
Company_19,2022,Legal,10889110.81
Company_19,2023,R&D,9303366.57
Company_19,2023,HR,16975591.44
Company_19,2023,Marketing,8708070.29
Company_19,2023,IT Support,11310286.45
Company_19,2023,Product Development,19686276.75
Company_19,2023,Sales,10239787.0
Company_19,2023,Finance,17542784.03
Company_19,2023,Security,14731837.98
Company_19,2023,Customer Success,9275964.74
Company_19,2023,Business Intelligence,8803576.06
Company_19,2023,Operations,8888043.3
Company_19,2023,Legal,7903943.96
Company_19,2024,R&D,8870522.14
Company_19,2024,HR,6302196.82
Company_19,2024,Marketing,12982798.66
Company_19,2024,IT Support,15084622.11
Company_19,2024,Product Development,3846628.89
Company_19,2024,Sales,4028742.23
Company_19,2024,Finance,8771493.24
Company_19,2024,Security,8666665.91
Company_19,2024,Customer Success,16695416.99
Company_19,2024,Business Intelligence,15990244.23
Company_19,2024,Operations,5210216.34
Company_19,2024,Legal,16492297.2
Company_20,2005,R&D,8695714.05
Company_20,2005,HR,4046541.13
Company_20,2005,Marketing,3419200.91
Company_20,2005,IT Support,14738761.8
Company_20,2005,Product Development,13063125.87
Company_20,2005,Sales,5660496.36
Company_20,2005,Finance,13422046.39
Company_20,2005,Security,12063078.81
Company_20,2005,Customer Success,8649466.85
Company_20,2005,Business Intelligence,4822507.79
Company_20,2005,Operations,4181582.23
Company_20,2005,Legal,5143074.57
Company_20,2006,R&D,6097000.06
Company_20,2006,HR,11004727.2
Company_20,2006,Marketing,11598714.06
Company_20,2006,IT Support,3957897.63
Company_20,2006,Product Development,12283517.22
Company_20,2006,Sales,9316519.64
Company_20,2006,Finance,4015624.33
Company_20,2006,Security,12644205.61
Company_20,2006,Customer Success,10887470.25
Company_20,2006,Business Intelligence,6986821.61
Company_20,2006,Operations,3916967.13
Company_20,2006,Legal,12076197.68
Company_20,2007,R&D,2648581.86
Company_20,2007,HR,10697132.07
Company_20,2007,Marketing,7664088.65
Company_20,2007,IT Support,9697817.63
Company_20,2007,Product Development,8651285.29
Company_20,2007,Sales,3091241.02
Company_20,2007,Finance,3745506.59
Company_20,2007,Security,2692987.26
Company_20,2007,Customer Success,5436735.47
Company_20,2007,Business Intelligence,8214997.93
Company_20,2007,Operations,3205678.92
Company_20,2007,Legal,7006029.81
Company_20,2008,R&D,3485011.0
Company_20,2008,HR,5215256.78
Company_20,2008,Marketing,4982427.79
Company_20,2008,IT Support,9148123.18
Company_20,2008,Product Development,6941378.7
Company_20,2008,Sales,4774247.38
Company_20,2008,Finance,10725945.87
Company_20,2008,Security,5116827.69
Company_20,2008,Customer Success,3076091.08
Company_20,2008,Business Intelligence,11811152.01
Company_20,2008,Operations,9661888.69
Company_20,2008,Legal,2901042.91
Company_20,2009,R&D,4433493.75
Company_20,2009,HR,6314917.88
Company_20,2009,Marketing,7643557.38
Company_20,2009,IT Support,9172473.67
Company_20,2009,Product Development,6466098.1
Company_20,2009,Sales,12356996.88
Company_20,2009,Finance,4288824.17
Company_20,2009,Security,9128523.12
Company_20,2009,Customer Success,5811951.32
Company_20,2009,Business Intelligence,5016468.08
Company_20,2009,Operations,7911245.46
Company_20,2009,Legal,7531040.4
Company_20,2010,R&D,5871108.23
Company_20,2010,HR,5370574.82
Company_20,2010,Marketing,7431297.8
Company_20,2010,IT Support,6447781.22
Company_20,2010,Product Development,9140527.28
Company_20,2010,Sales,7292038.48
Company_20,2010,Finance,6827812.81
Company_20,2010,Security,4474539.63
Company_20,2010,Customer Success,4888489.15
Company_20,2010,Business Intelligence,8741905.84
Company_20,2010,Operations,2678478.33
Company_20,2010,Legal,7043562.88
Company_20,2011,R&D,2815194.01
Company_20,2011,HR,3034980.21
Company_20,2011,Marketing,2896842.63
Company_20,2011,IT Support,5716688.22
Company_20,2011,Product Development,2293862.94
Company_20,2011,Sales,9827137.68
Company_20,2011,Finance,10399524.02
Company_20,2011,Security,10132614.58
Company_20,2011,Customer Success,6751217.33
Company_20,2011,Business Intelligence,2725216.79
Company_20,2011,Operations,9815504.08
Company_20,2011,Legal,3196398.99
Company_20,2012,R&D,7052477.8
Company_20,2012,HR,6894108.93
Company_20,2012,Marketing,9913150.21
Company_20,2012,IT Support,7715012.15
Company_20,2012,Product Development,5536407.62
Company_20,2012,Sales,6952275.47
Company_20,2012,Finance,3011674.4
Company_20,2012,Security,2117190.94
Company_20,2012,Customer Success,3697181.21
Company_20,2012,Business Intelligence,6519291.17
Company_20,2012,Operations,9100426.77
Company_20,2012,Legal,9832415.33
Company_20,2013,R&D,3643863.39
Company_20,2013,HR,9972923.54
Company_20,2013,Marketing,6830864.3
Company_20,2013,IT Support,8075151.18
Company_20,2013,Product Development,10310074.99
Company_20,2013,Sales,9451824.64
Company_20,2013,Finance,6097408.03
Company_20,2013,Security,5018026.88
Company_20,2013,Customer Success,5733174.91
Company_20,2013,Business Intelligence,7079354.66
Company_20,2013,Operations,6130727.07
Company_20,2013,Legal,7350785.79
Company_20,2014,R&D,9990316.05
Company_20,2014,HR,7197996.0
Company_20,2014,Marketing,3986169.42
Company_20,2014,IT Support,6400680.65
Company_20,2014,Product Development,10813159.99
Company_20,2014,Sales,10833781.8
Company_20,2014,Finance,5170766.14
Company_20,2014,Security,9048484.59
Company_20,2014,Customer Success,10039658.35
Company_20,2014,Business Intelligence,7595860.19
Company_20,2014,Operations,7686933.31
Company_20,2014,Legal,11664917.21
Company_20,2015,R&D,5506108.07
Company_20,2015,HR,9257504.24
Company_20,2015,Marketing,2716307.1
